,COPEPODS_01,COPEPODS_05,COPEPODS_06,COPEPODS_07,COPEPODS_08,COPEPODS_09,COPEPODS_10,COPEPODS_11,COPEPODS_12,COPEPODS_14,COPEPODS_15,COPEPODS_16,COPEPODS_17,COPEPODS_18,COPEPODS_19,COPEPODS_20,COPEPODS_21,COPEPODS_22,COPEPODS_23,COPEPODS_24,COPEPODS_25,COPEPODS_26,COPEPODS_27,COPEPODS_28,COPEPODS_29,COPEPODS_30,COPEPODS_31,COPEPODS_32,COPEPODS_33,COPEPODS_34,COPEPODS_35,COPEPODS_36,COPEPODS_37,COPEPODS_38,COPEPODS_39,COPEPODS_40,COPEPODS_41,COPEPODS_42,COPEPODS_43,COPEPODS_44,COPEPODS_45,COPEPODS_46,COPEPODS_47,COPEPODS_48,COPEPODS_49,COPEPODS_50,COPEPODS_51,COPEPODS_52,COPEPODS_53,COPEPODS_54,COPEPODS_55,COPEPODS_56,COPEPODS_57,COPEPODS_58,COPEPODS_59,COPEPODS_60,COPEPODS_61
TRINITY_DN17284_c0_g1_i1.m.5913,2.426877708,NA,NA,2.53848353,2.310693256,NA,2.359492066,NA,NA,2.412143872,2.491637672,3.44806882,2.528924692,2.442819305,NA,NA,3.440166526,2.423886108,NA,3.465039602,2.476686057,3.573469057,3.470365563,NA,2.437834153,NA,NA,NA,2.496793168,NA,NA,2.441053932,NA,2.559908726,NA,4.132050634,NA,2.557913187,2.414517524,NA,NA,NA,NA,NA,2.421561476,2.459203415,2.447088834,2.447862326,3.369092768,NA,NA,3.555644914,2.467637847,2.344582008,NA,NA,NA
TRINITY_DN17803_c0_g1_i1.m.6232,4.655705364,5.409800051,3.056014434,5.182331601,4.539516393,3.96654261,4.003339772,4.003968899,4.705519814,4.056008293,4.135499256,4.09192501,3.172797647,4.086666665,4.665901714,2.958453233,4.084025679,5.067744316,4.102405935,3.108897434,5.120554475,4.217322734,3.114223254,3.087100438,5.403623616,4.178444474,3.106173528,4.06540607,4.725614318,3.973307235,2.955973803,5.084923965,2.991601607,4.788732091,2.896653348,NA,NA,NA,3.058359222,3.035625402,3.056019518,5.38872946,4.687366192,2.958500586,3.06541033,3.103063875,NA,4.091705535,4.597907107,4.108481976,3.960734096,4.784465659,5.111502724,3.988444328,4.528234599,2.975216594,3.069079598
TRINITY_DN17817_c0_g1_i1.m.6251,NA,4.947387971,2.915539444,5.0418507,3.814073167,2.826069978,5.184789844,4.863488426,3.98007356,4.500490069,3.99501509,3.951445593,NA,3.946183657,4.525418468,3.817975298,3.943548226,3.927261624,4.546884918,4.553373802,4.980075424,3.076846261,NA,3.946619399,NA,NA,3.965684604,2.924927377,4.000166217,2.832834494,4.400448486,NA,NA,3.063276533,2.756163067,5.050461257,3.989055715,3.061303827,3.91788564,4.480101628,2.915527376,4.511283816,3.961923171,NA,3.924926058,2.962570036,2.950469464,4.536190286,3.872463451,NA,3.820252045,3.059023989,NA,4.847967052,3.802787691,2.834724097,2.928603899
TRINITY_DN17832_c0_g1_i1.m.6261,4.743579019,4.023743907,3.406923796,4.118201633,5.112815941,3.90241507,4.676177111,3.939840277,4.793388765,3.991875336,4.808334748,4.764761134,3.523702142,4.022531332,5.239198892,3.894326714,NA,4.003617647,4.453310742,4.044761524,5.278814826,4.568227429,4.78706004,4.02297565,4.017565184,5.114319961,5.26443303,5.001279237,4.491557861,3.90917609,4.306875683,4.020788981,4.664443486,3.554667469,3.24756366,3.541854132,4.06541489,3.552691036,3.994229588,2.386542012,3.991882034,4.00267304,5.038270741,4.631327718,4.416319112,4.453963274,3.441851898,5.027577951,4.948814337,4.459390055,4.896603965,5.135373008,4.784338455,4.661279734,4.294179607,4.648048845,4.004954417
TRINITY_DN17861_c0_g1_i1.m.6266,6.081713784,5.835808633,6.803951165,6.77826403,6.187917143,6.851982928,6.599276893,6.237335517,6.353917845,6.28937254,7.020940008,6.325290833,6.406154899,6.834601673,7.091908006,5.969431387,7.094999154,6.663679035,6.6983373,6.534904359,6.868491247,6.965255783,6.125193416,6.098074377,6.967134319,7.063888681,6.702102869,6.813345449,6.374014252,6.721246583,6.189331031,6.680856992,6.739543044,6.43713022,6.492586627,6.424305715,6.725474468,7.212750943,6.654296969,6.461631941,6.803949083,6.300165377,6.698334027,6.191857519,6.491417721,6.850992086,6.101914637,6.83964265,6.438950544,6.341843787,6.708668884,6.432865084,6.707437834,5.999418434,6.539205729,6.401220307,6.495092934
TRINITY_DN17936_c0_g2_i1.m.6324,5.160939548,4.593108838,3.561253776,5.272525966,4.459787273,3.471783113,NA,NA,NA,3.561250335,4.640738487,4.59716086,3.678022286,3.591900546,3.586178438,3.463691087,3.589264219,3.572982926,4.607641968,3.614132344,3.625794633,3.722557312,3.619463296,4.592340001,4.586931583,4.683685412,4.611401855,3.570645661,4.645887829,4.478546583,3.461202965,4.590155595,3.496847332,4.708999734,3.401886687,4.696179064,4.634775659,4.70701742,4.563600151,4.540858742,4.561248672,4.572035991,3.607631362,4.463730964,3.57064983,4.608293361,3.596174284,4.59694045,4.518180396,3.613713618,4.465968577,5.289699847,4.616737835,4.493679265,4.448507338,3.480447924,4.574318221
TRINITY_DN17994_c0_g1_i1.m.6347,4.109511899,3.541676264,4.094780002,2.636130367,NA,2.42034988,3.457149444,NA,2.574360942,4.094777426,NA,3.545735331,3.626595715,3.540471593,3.534738403,NA,NA,3.521553953,3.556214998,4.147662128,3.574364121,3.671125053,4.889957909,NA,2.535492139,4.217215112,2.559968072,3.519218931,2.594449046,4.427117587,3.409777896,3.538730163,4.03037682,3.657575221,3.935424756,2.644740712,3.583343081,4.240550767,2.512163306,2.489420072,3.509824552,2.520603172,4.556209806,4.412300359,2.519221972,3.556859105,2.544745277,4.130477072,3.466745604,3.562287258,4.414538864,4.6533085,2.565304462,4.442252721,3.982043365,2.429012059,4.844818114
TRINITY_DN18089_c0_g1_i1.m.6374,NA,NA,NA,5.983550791,6.077702826,5.76776352,7.804563511,5.39015486,6.243703783,5.857228686,7.521682489,5.893148669,7.143936032,6.209813843,7.052082045,5.759679362,7.692603565,7.676320448,7.363056027,7.910116064,7.622214189,7.018539467,7.374874504,5.88832321,6.204843733,8.067131888,6.907388672,7.77351882,7.526833935,6.581884111,6.927111684,6.20807055,7.493266426,6.812341333,7.15730444,7.314091098,7.390193099,8.172924827,7.181511282,NA,7.764122705,7.568461283,7.363052732,8.152031355,6.188558275,7.489238295,6.4771271,5.892926678,6.136091275,6.494663146,7.761952842,6.808077483,7.912724828,6.789666554,6.066421299,7.235863727,7.455267821
TRINITY_DN18191_c0_g1_i1.m.6405,3.672192363,3.68931879,4.657466708,3.783780748,3.556000162,3.567996031,5.189756367,NA,3.722007532,4.657458916,3.736949487,4.693379247,NA,3.688117288,3.682387488,NA,3.685483485,5.25416013,3.70385366,3.710350047,NA,3.818766049,3.715677519,NA,5.26810739,NA,3.707622919,3.666861755,4.742103144,5.574759475,NA,3.686371491,3.593056323,3.805217991,4.498102987,4.792392111,5.31595263,4.803232343,NA,3.63706894,3.657460215,3.668255078,NA,4.559946674,3.666865526,3.704504794,3.692391903,3.693151438,4.614395711,5.294894245,5.147146393,3.800951168,5.297917296,5.174858939,3.544728676,3.576664123,5.670535286
TRINITY_DN18421_c0_g1_i1.m.6500,3.815926322,3.83305686,3.80120356,NA,4.699741377,3.711723617,3.748533393,NA,NA,3.801194581,4.880685357,3.837117885,4.91797508,NA,4.826122133,NA,NA,4.812930233,NA,4.854079405,3.865743001,NA,NA,NA,3.826883976,4.923637079,3.851358808,3.810591295,3.8858345,4.718493841,NA,3.830108323,4.736791847,3.948949055,3.641836102,5.521090089,4.87472811,5.531926795,3.803552349,4.780808551,5.386159285,3.811990556,3.847587581,5.288641103,3.810598051,NA,NA,3.836894782,3.75812448,NA,3.705921954,3.944684404,3.856688529,4.733633587,3.688461661,NA,5.39923354
TRINITY_DN18442_c0_g1_i1.m.6495,3.786463742,2.803580864,2.186760172,3.313081511,3.085313134,NA,3.456034045,4.942083247,4.421237601,4.18676461,3.266255138,1.22269254,5.210439784,NA,2.796657002,5.259139699,3.536714739,2.198505685,4.403083723,4.047011776,2.836263999,2.34807536,3.829944024,4.387783127,2.797408907,5.116559887,4.558852863,3.518092862,2.856378582,3.689027,4.408654383,4.385605669,3.929721312,3.919489779,3.834761544,4.78113192,4.5822274,5.332534174,4.511045607,5.073269304,5.186767226,3.78251781,3.555085945,4.089248958,2.196179501,4.403736036,4.806665872,3.222458219,NA,4.239236857,3.091487582,2.915230722,4.242262747,3.704164774,4.395959557,4.565402211,3.784801046
TRINITY_DN18473_c0_g1_i1.m.6534,2.960311172,3.977446769,3.94558797,3.071912962,3.844127788,4.856118271,3.892915107,3.893550164,3.010140003,4.945584958,4.025075756,4.566466532,5.384294513,3.976245261,4.555476746,3.84803529,2.973610847,3.957321977,3.99198412,3.998474041,5.01013291,4.106892349,3.003791619,3.97667691,4.556232463,4.652984797,2.995752823,4.539949708,3.030226806,3.862883246,2.845547509,3.974498233,2.881184314,4.093343378,4.371190153,5.665481574,5.341045432,5.898709405,2.947940502,NA,5.267514888,2.956383159,2.991971461,4.433030683,3.95498415,2.992640468,3.980521994,3.98128125,3.902520066,3.998051937,4.435269712,3.08908365,4.001076464,2.878027212,3.83285157,3.864791278,NA
TRINITY_DN18511_c0_g1_i1.m.6563,7.651852257,7.97383575,7.549661442,7.923904734,7.770128956,7.852507481,7.584453185,7.889936332,7.784127079,8.134619445,7.716610238,7.673038506,7.914366007,7.902240332,7.896513052,7.774034841,7.825603352,7.648856115,8.181013962,7.690005601,7.936130308,7.798429712,7.607870224,7.750674983,7.967659583,8.195657904,7.992133503,7.559055965,7.956227183,7.466957157,7.973176299,8.038002055,7.485254126,7.867339158,8.090739211,8.076906942,8.208150909,8.218988569,7.552010069,8.052831869,7.941976764,7.952765705,7.596047872,7.452140728,7.465947656,7.918630788,7.976909209,8.10891562,7.413480437,7.689590523,7.913811939,7.600039812,7.775076655,7.289449079,7.960481396,7.638783981,7.562731985
TRINITY_DN18642_c0_g1_i1.m.6646,6.793208213,6.810336932,6.87158968,7.390222906,6.470569078,6.782118689,7.140846959,7.463403091,7.395561932,7.11951285,7.121000558,6.814394648,7.158291896,6.989702878,7.355944837,7.358997563,6.806494576,6.970784075,7.502941963,7.09439636,7.459692264,7.354822604,7.099723321,7.224606736,7.067194696,6.80137904,7.169672191,6.8809833,7.278155278,7.24831667,6.94146766,7.070423191,7.055109092,7.106805061,6.619118322,6.913407827,7.193044412,7.104817155,7.195866259,6.851197633,6.871586609,7.052302091,7.44153821,7.095997011,6.688340191,7.619070273,6.993982306,7.299598723,6.998442651,7.245984033,7.024235558,7.538639504,6.927079338,6.973947401,7.40270344,7.183105067,6.972122938
TRINITY_DN18709_c0_g1_i1.m.6675,5.471279556,3.903442166,3.871585097,3.997905923,4.770127207,5.367081606,3.818914044,3.819549047,4.936130313,4.871584844,4.951076646,3.907500439,3.988365836,4.902239774,3.896508769,3.774034178,3.899600389,3.883322313,5.502941208,5.509434965,3.936130308,5.032892681,4.929798319,4.902676791,4.897268125,3.994026892,3.921741975,5.465946206,5.956227183,3.788888723,3.771546927,4.900497651,5.392143753,4.019342796,3.712232321,4.006519752,NA,4.017359499,3.873938164,3.851198863,NA,5.467340588,5.502937735,4.774069902,4.88098595,5.5035943,5.491482153,4.907279193,4.828520516,4.924056855,3.776310765,5.60004059,3.927079338,3.804018271,4.758847874,3.790781855,4.884660367
TRINITY_DN18762_c0_g1_i1.m.6697,3.496751284,3.513880538,4.482020668,5.193302873,3.380565713,4.39254893,4.429349787,3.429978588,4.546564817,4.482021119,3.561511894,5.102900102,4.598799977,4.512674746,4.506948712,4.384466571,4.510039593,3.493754033,4.528409661,5.11986686,4.546561828,3.643328885,5.125195404,4.513111876,4.507705504,4.604455906,5.117140368,5.076379005,4.566660227,4.399317165,5.381974761,4.510928468,3.417617386,4.629775298,3.322660193,5.201915063,5.140513387,4.627790582,4.484371967,3.461636775,4.482020988,3.492815496,4.528406831,4.384502597,4.491419281,5.114025644,5.101914637,4.517713267,5.023915861,4.534489722,4.971702387,4.625508414,4.537509959,4.414457961,4.369279972,3.401222117,4.49509595
TRINITY_DN18813_c0_g1_i1.m.6744,NA,3.234417277,4.202564885,4.328878327,3.101107998,3.113086778,3.149885832,3.150519814,3.267101625,3.20255546,NA,NA,5.319339928,4.233216844,4.227483227,3.1050037,3.23057928,3.214299125,3.248959309,NA,NA,4.948831888,4.260773147,NA,3.228247669,4.324997311,3.252711206,NA,NA,3.119858221,4.102516896,4.816432999,3.138156781,4.350317355,3.04319512,5.337489466,3.276082773,4.933288182,4.789872055,4.18217008,4.787524329,NA,NA,4.10504358,3.211957469,3.249608269,4.237496855,4.238258525,4.159492616,NA,3.10727459,4.346050328,3.25804576,4.134994338,4.089824379,3.121768684,3.215634983
TRINITY_DN18889_c0_g1_i1.m.6793,7.442711317,6.629765243,7.334873074,6.554299363,6.785953565,6.923474554,7.462774476,5.697867144,6.299877774,7.334869162,7.677394255,7.463896994,4.544758423,6.458634461,6.912337972,5.330427739,6.777924778,7.346605425,6.796300706,7.802792714,8.016085401,6.396642362,7.945623452,5.044032949,7.453663027,NA,6.64806247,7.244732495,6.972051749,6.66720637,5.912898807,7.778819637,7.363575081,7.482625877,6.853583576,4.562908564,NA,3.57374697,6.889762684,6.992554056,NA,7.345660307,8.11822586,6.500387616,7.524841187,6.796952518,6.462913417,7.463675,7.844343176,6.802377162,6.792133138,7.893398798,7.653398477,7.682343578,6.774671991,5.669110107,7.528516373
TRINITY_DN18894_c0_g1_i1.m.6801,NA,NA,5.193518691,5.319832172,NA,3.519086031,5.140847923,NA,NA,NA,5.688040279,3.644466033,NA,NA,4.633476321,NA,5.221532076,NA,NA,5.246398569,5.673094891,NA,NA,5.961571035,NA,NA,NA,3.617944758,4.693193735,4.525850278,4.50850868,NA,5.129111827,NA,4.449193977,NA,NA,NA,5.610904637,5.588163473,NA,NA,5.654942503,4.511032538,3.617954402,4.655594806,5.643484607,NA,5.565484047,NA,4.513272224,NA,3.664044932,NA,NA,NA,5.943554609
TRINITY_DN19167_c0_g1_i1.m.6919,4.998792171,5.015919353,4.569024313,5.110380191,3.882606601,2.89459117,4.516355291,4.516986813,4.04860732,4.984057936,4.648512895,4.604940981,5.908197325,5.336642598,4.593950567,3.886507846,4.012082526,4.995794864,4.615415937,5.036945328,5.048606932,4.730330521,4.042273504,4.600113096,4.009747563,4.106502107,4.619184681,3.993458759,4.068701433,3.901360675,3.884017094,5.012974801,4.504616467,4.131813848,3.824706804,4.703957927,5.05759302,5.71479175,3.986411357,3.963669902,4.984062331,4.579815317,4.030451387,3.886541673,3.993462584,4.61607,3.018994222,4.019758102,3.94099344,4.621495154,2.888787046,4.127548228,4.624514758,4.501461229,2.871320526,2.903269294,2.99713924
TRINITY_DN19169_c0_g1_i1.m.6920,5.342548378,6.096640164,5.74285496,5.869170948,5.378361129,5.875777889,6.012113067,5.69081373,6.029788785,6.24535154,6.144271453,6.001162282,6.181562421,3.773506876,5.990172239,5.867693103,4.507838416,5.339551662,6.111173295,6.380700988,6.309897334,4.904161438,5.675533825,5.889422901,5.505502025,6.367790446,5.529974995,5.489217517,6.412455922,6.075189879,5.379774444,4.508732836,5.793924946,6.212537237,5.457962576,5.993261852,6.479348474,6.004098731,5.330167819,4.137500883,6.327815839,5.976036579,6.011636389,5.519805723,5.337215369,6.374859778,5.51475375,6.585903845,6.11482176,5.669790409,5.522042847,5.760813169,6.120274382,5.99721647,5.952041588,5.777530213,6.077855259
TRINITY_DN19316_c0_g1_i1.m.7019,5.442712034,5.044804093,5.012944979,5.139262387,5.648450964,4.92347229,4.960274906,4.960904467,4.492522852,5.427978567,5.507469994,5.463897762,5.129723083,5.043597467,5.452905446,5.652356555,5.040959591,5.024678162,5.059335523,5.06582712,5.492522848,5.589288771,4.486192396,5.044032949,4.453665429,5.872344763,5.063101521,5.022337868,5.512620723,5.66720637,4.327934129,5.041853823,4.948537846,5.160699561,4.853583576,6.147873207,5.086473515,5.158709471,5.752260029,5.729520543,5.749908132,4.438772154,5.474368851,5.33046187,5.022342879,4.475021784,5.462911785,5.048639173,4.969875334,4.48044782,4.917663168,5.156434685,5.068435977,4.36041422,5.315241015,5.669110107,5.026017506
TRINITY_DN19320_c0_g1_i1.m.7023,6.784746959,6.173844445,6.589445901,6.13079964,6.903023604,6.178047315,5.629885281,5.800437364,6.55445118,6.382991227,5.762043214,6.177902076,6.258763631,6.520562146,6.29244234,6.169963385,6.517925027,6.60117747,6.050874367,5.735437745,6.069024295,6.843860981,5.740764995,6.173075242,5.515590649,6.38995285,6.639601211,6.861875337,5.3521549,6.184813259,6.582508541,5.518820326,6.203110642,6.28974059,6.430084839,6.139411565,6.215513876,6.150249342,6.772366974,6.749626931,6.489908387,5.863268067,5.313903374,6.392390661,6.276914054,5.314561187,6.039413859,6.525603101,5.809408047,6.735021885,5.909203257,6.633398591,6.545401535,6.614988394,6.476704603,5.601752673,6.28058978
TRINITY_DN19343_c0_g1_i1.m.7016,4.617286298,4.219374857,5.18751882,4.313837676,3.501096533,5.098046261,5.549885983,4.872443673,4.989022894,4.924478782,6.14147436,5.223432864,5.304297286,5.218169515,5.212443099,4.089964805,4.215532647,5.199250108,5.233910024,5.462794013,5.474450654,5.57121554,5.660763853,5.441001395,5.798163004,5.532346227,5.237672185,3.611952295,5.009120061,5.519851866,5.087473336,4.95339442,4.860077807,3.750312052,4.028160395,5.907409181,4.998009305,5.333285899,3.604908706,4.582166652,5.409909377,4.613341461,3.648939843,5.312390649,4.611951851,5.649596696,4.959414172,3.638254307,4.144449458,3.655021921,3.507272862,5.331008439,3.658049893,5.534987981,4.074779097,5.106718209,4.937557397
TRINITY_DN19377_c0_g1_i1.m.7035,5.659810282,4.676938462,4.967010858,5.356357956,4.865549011,4.555607561,5.177371775,5.400394489,5.031549352,4.230035635,5.309530421,4.265959829,5.083785516,4.260693567,5.254968515,5.132490164,4.25805436,3.65681626,4.691470344,5.697963785,5.709621146,4.391346652,5.510643671,3.676165209,4.992689084,5.57487076,4.28019841,4.23943839,5.314679812,4.884302674,3.545038013,5.258950751,5.388027149,5.114759772,4.070684717,5.3649724,5.718608103,5.112773696,4.232395121,4.209649488,5.452433937,4.240827389,5.498821837,4.869486509,4.976403914,5.499477018,2.680022003,5.002702023,5.409364579,5.019473927,4.871728676,5.595923566,4.285534493,4.162472985,5.117303402,4.886208317,5.243113509
TRINITY_DN19494_c0_g1_i1.m.7122,3.432143383,6.03423284,5.739340543,5.543728945,5.637881424,5.649870141,5.364741886,4.950334903,5.066917832,5.002369768,6.081863352,6.038289831,6.70411576,5.448064996,5.442335788,4.90482365,4.445428537,5.751074019,6.048766296,6.055257795,5.481953177,5.163681329,5.797550758,5.033464571,5.443094021,5.861776007,4.46756562,5.426808915,5.823978349,5.334707831,5.317367673,5.768251615,4.353009048,4.565164599,4.25805436,6.359696985,6.298296481,6.563178574,5.419760954,4.397022035,6.002372753,6.013162315,5.785728206,5.64182096,5.748737751,5.049418116,5.037304404,5.453105906,4.959305507,5.054842424,5.322133942,6.145863405,5.472905295,6.157201851,4.889631816,3.336612593,5.430484106
TRINITY_DN19524_c0_g1_i1.m.7143,3.464086022,4.48121569,3.449352463,3.575675874,2.347897565,NA,3.396682586,NA,NA,2.449342864,4.113803531,4.807200013,4.151099909,4.064966123,NA,NA,NA,4.783015939,3.495743291,2.502249414,NA,4.932592307,2.507567139,3.480444716,NA,2.571800881,NA,NA,3.533990731,3.366647038,3.349313927,NA,2.38495222,NA,NA,4.584287224,3.522885315,4.180088346,2.451710433,NA,NA,4.045103037,4.495741496,NA,NA,2.496401645,2.484279867,NA,NA,4.823752353,NA,4.177806469,2.504836859,2.381798645,NA,NA,2.462423867
TRINITY_DN19644_c0_g1_i1.m.7204,1.857758134,1.874891247,NA,NA,NA,NA,NA,NA,1.907574115,NA,NA,NA,1.9598024,NA,1.867946273,NA,NA,1.854753161,3.474368916,1.895902118,NA,3.004316951,NA,NA,NA,1.965438324,1.893176519,1.852421691,1.92766474,1.760324014,NA,NA,1.77859598,1.990770114,1.6836675,1.977958918,1.916557355,1.988797792,NA,1.822624594,2.843026985,1.853809654,NA,1.745506074,1.852426514,3.890065882,1.877959077,2.878720858,1.799936297,NA,1.747728791,1.986501219,NA,1.775445404,1.730285575,3.347188024,NA
TRINITY_DN19680_c0_g1_i1.m.7244,2.058512225,4.660590483,4.851123547,4.492011856,4.749663504,4.76165398,5.16102527,3.576692165,3.693279187,4.85112014,4.930611002,4.401611135,4.482478622,4.65938496,4.068697698,3.946219264,4.071782263,4.640465177,4.6751209,4.681613287,5.108310462,5.012429493,4.686942478,4.659822503,4.069454868,4.488133827,4.093925004,4.375095923,4.450338841,4.768422529,4.528685761,4.657642418,4.564323179,4.513451572,3.884412189,4.178698837,4.117294878,4.511464553,4.368046005,4.345304686,4.628730664,4.639522162,4.67512273,4.75360432,4.375094258,4.898164762,4.400628371,4.079460415,5.000697557,4.681196894,4.948489285,4.772221176,5.099262226,4.298133843,4.515992561,3.547930857,4.378771556
TRINITY_DN19935_c0_g1_i1.m.7416,2.991014547,3.008151879,2.976285592,4.102601917,2.874818988,NA,2.923607373,3.924245567,4.040826073,2.976276237,4.640738487,4.012198359,4.093059786,4.591900546,3.001209867,2.878735163,5.004300327,2.988014738,4.02267666,4.029169843,3.040832133,3.137600475,3.034489508,4.0073775,3.00197492,4.098722912,4.026439354,NA,4.060922357,2.893577821,3.876240464,3.005199096,NA,3.124037233,3.816927238,3.111210704,3.049819205,4.122054919,2.978632206,3.955893191,2.976292325,2.98707349,4.022678207,NA,2.985687329,4.023324843,4.011220711,3.011977949,2.933211497,3.0287568,2.880999665,3.119780634,NA,2.908722523,2.863538399,2.895478571,NA
TRINITY_DN19958_c0_g1_i1.m.7425,5.863416951,5.880546018,NA,6.238038896,NA,NA,NA,3.474714115,NA,NA,NA,3.562674471,3.643535148,NA,3.5516836,4.429207007,3.554775484,3.538497668,5.895078897,NA,NA,NA,6.754894935,NA,3.552440664,4.64919257,NA,NA,5.611399237,3.444054773,5.426715501,NA,NA,NA,NA,5.246651834,5.922215807,5.257490597,NA,NA,6.33411448,6.344903717,NA,NA,NA,6.573802777,6.146652984,NA,NA,3.579230375,3.43147958,5.670247919,NA,NA,NA,NA,NA
