"","COPEPODS_01","COPEPODS_05","COPEPODS_06","COPEPODS_07","COPEPODS_08","COPEPODS_09","COPEPODS_10","COPEPODS_11","COPEPODS_12","COPEPODS_14","COPEPODS_15","COPEPODS_16","COPEPODS_17","COPEPODS_18","COPEPODS_19","COPEPODS_20","COPEPODS_21","COPEPODS_22","COPEPODS_23","COPEPODS_24","COPEPODS_25","COPEPODS_26","COPEPODS_27","COPEPODS_28","COPEPODS_29","COPEPODS_30","COPEPODS_31","COPEPODS_32","COPEPODS_33","COPEPODS_34","COPEPODS_35","COPEPODS_36","COPEPODS_37","COPEPODS_38","COPEPODS_39","COPEPODS_40","COPEPODS_41","COPEPODS_42","COPEPODS_43","COPEPODS_44","COPEPODS_45","COPEPODS_46","COPEPODS_47","COPEPODS_48","COPEPODS_49","COPEPODS_50","COPEPODS_51","COPEPODS_52","COPEPODS_53","COPEPODS_54","COPEPODS_55","COPEPODS_56","COPEPODS_57","COPEPODS_58","COPEPODS_59","COPEPODS_60","COPEPODS_61"
"TRINITY_DN31936_c1_g9_i3.m.30955",6.3631571365,6.0941366015,6.515160226,5.860791339,5.829669425,5.94656222,6.525606159,7.1581723095,7.078145926,NA,6.5698231195,5.590750002,5.962911708,NA,6.078777723,6.534210561,7.042397494,6.387411547,6.486303841,5.77936372,6.351236109,6.257015411,NA,NA,5.3828220975,4.189741175,5.9315979945,6.609438456,7.156086792,5.175668558,NA,5.9720684775,6.290704948,NA,5.26877795,5.746414714,5.124464271,5.488135666,6.363256655,NA,5.4739295435,5.606527999,4.258124269,5.977352627,5.416129297,NA,NA,4.89555543,6.911857471,6.983020594,NA,5.8550614795,5.9051834125,NA,6.091952391,6.799747915,6.271423675
"TRINITY_DN31955_c0_g1_i1.m.31220",NA,0.0917727455000001,1.583196982,1.080833275,1.634659662,NA,2.330584315,0.9631258145,2.504613363,1.660043506,1.6378516635,1.073785113,NA,1.178570122,1.661392254,1.464746754,1.262403029,0.022454256,0.121362374000001,1.584338849,1.571273526,1.254618925,0.086938782,1.763565295,NA,1.994736453,1.7365733875,0.0924405730000006,1.153711013,0.980673781000001,1.158153906,1.1920986425,0.0956989170000006,1.174441351,0.0738115840000006,NA,2.251382858,NA,2.168239883,0.120786931000001,0.9569727605,1.089554754,1.648070386,0.974978454,2.221129319,2.1785458105,1.800096663,1.700555968,0.131923226000001,0.202996586000001,1.027068592,0.0751131215000001,2.4471216775,0.0745776810000003,1.674537816,1.604721543,1.076398669
"TRINITY_DN31979_c0_g5_i1.m.31350",3.7546560295,4.8482076695,4.75466173,3.837251519,3.806132574,5.285597075,4.765106574,4.7196021375,3.939135078,4.831525237,3.8093180095,5.415211388,3.716984072,4.935031777,3.832850696,3.636207703,5.018863551,4.778915662,4.87780412,NA,4.742739846,5.596050707,3.843402232,5.519992354,5.5292102665,4.751167094,4.9080642765,3.848932987,3.910161746,4.7370962,3.914620117,4.9485325105,3.852129516,4.930918055,3.830200604,3.722877624,4.685892915,4.727633833,4.924684125,5.462127746,3.7134330005,4.846024798,NA,5.316387342,5.562517768,3.9349834415,3.971560138,3.872021391,3.888326257,3.959485201,3.783487882,3.8315256545,4.8816458415,3.830953591,3.846025242,3.776218369,4.832851997
"TRINITY_DN31985_c0_g1_i1.m.31368",0.5267468035,0.6203242265,0.526775062,NA,0.578249275,1.472733703,NA,1.4917386605,1.711263325,2.188597224,2.1664047645,2.187326632,1.489080034,NA,1.604979502,1.408334502,NA,NA,NA,1.527938145,NA,1.78321493,1.61552723,1.707151723,2.7163749775,1.523274868,1.6801784905,0.621036313000001,NA,1.509213918,2.271716997,3.0425789055,1.624250491,2.288000919,0.602322103000001,1.494977423,NA,2.821676245,0.696816075000001,1.649271833,2.4855331845,NA,2.176629017,0.503565116,1.749651054,0.707126493500001,2.743682398,NA,2.245387915,2.316558636,0.555650013000001,1.6036220495,NA,2.925000239,2.618135444,2.548324673,0.604939996000001
"TRINITY_DN31999_c0_g1_i1.m.31439",8.2299075105,8.4372254225,8.329936913,8.531721461,8.38829729,8.190603488,8.407811207,8.2948770095,8.561939002,8.230825288,8.5841308995,8.190019872,8.278388675,8.326512273,8.208563592,8.298540583,8.394575201,8.039149153,8.284883428,8.524612149,8.372207909,8.471462247,8.340673565,8.45400041,8.3199617295,8.432867507,8.3833111355,8.248237205,8.450502377,8.386372396,8.352397794,8.3938797015,8.305012757,8.314536217,8.181937296,8.338989882,8.34822527,8.316650948,8.150154047,8.212689814,8.3362351525,8.181549752,8.600360487,8.320442197,8.345320377,8.4028099475,8.424438835,8.247731983,8.449727114,8.404832051,8.190564353,8.2768721705,8.2809473115,8.03872532,8.306399722,8.337618505,8.366104192
"TRINITY_DN32050_c0_g3_i1.m.31691",NA,NA,0.410494158,NA,0.46196158,0.356493106,NA,NA,NA,NA,NA,NA,0.372828894,0.590842378,0.488659711,0.292038124,1.6747039,0.434775928,NA,0.411652508000001,NA,1.666903599,NA,NA,NA,1.407001164,NA,0.504799665000001,0.565977212000001,NA,NA,NA,0.507950351000001,NA,NA,0.378679067,1.341747661,0.383489265,0.580554709000001,0.532979249000001,0.3693134395,NA,0.47535671,0.387302732,NA,0.590845265500001,0.627440667,0.527810627,0.544192775000001,0.615352139000001,0.439332751000001,NA,0.5374868835,1.486784288,0.501839629,0.432011750000001,1.488677607
"TRINITY_DN32057_c0_g2_i1.m.31759",8.5336401075,8.6459260845,8.633804952,8.74255271,8.477474308,8.623106278,8.644251504,8.7803518945,8.861606239,8.745436354,8.8227687595,8.590246724,8.428401606,8.907836984,8.68536083,8.575652503,8.898007944,8.509960639,8.599072185,8.678300152,8.707275539,8.967308715,8.564664705,8.940439808,8.9004702705,8.520689076,8.7872081875,8.44734645,8.915567807,8.553308664,9.006073112,8.8364482905,8.77460486,8.9760735,8.700524763,8.352996554,8.573807005,8.304509833,8.821316432,8.791077064,8.5479059095,8.596438005,8.808752092,8.538420403,8.882853801,8.8744247685,8.927779928,8.811465044,8.749765454,8.847400684,8.653808817,8.5915233085,8.5631125545,8.552222615,8.85947111,8.781622312,8.649064135
"TRINITY_DN32057_c0_g5_i1.m.31762",7.9419268525,7.9199984645,7.941927444,8.005906828,7.816523438,7.977538393,7.876424727,8.1606241535,8.364560849,8.000177455,8.0862274015,7.861397483,8.061792694,8.158825866,7.944169837,7.981015875,8.3130456,7.830526649,8.083452608,7.84751717,7.834428569,8.141771317,8.204696156,8.211935693,8.0160391195,8.237996283,8.0387468395,7.9796217,8.319818993,7.978809624,8.259432957,8.1723262755,7.963451062,8.172633608,8.124385973,8.05100893,8.11131862,8.184088173,8.111951562,8.045818139,8.0747264805,7.856415587,8.113736043,8.092721802,8.088875006,8.2291618395,8.316367204,8.040671271,8.165226696,8.165131179,8.060392157,8.2569528545,8.1585523825,7.777216681,8.239743126,8.201640474,7.924540218
"TRINITY_DN32057_c0_g5_i2.m.31766",6.8264491585,6.9595266805,7.300381436,7.494007701,7.029926912,6.731781781,7.310827689,7.4543550615,7.332851568,7.192822935,6.8811132035,6.81957704,6.788774159,7.29632939,6.863998905,7.265992478,7.206130288,7.002707354,7.101600321,7.212281207,7.259313755,7.339217444,7.578154679,7.451605564,7.2723792615,6.822958189,7.4246376975,6.880085618,7.396986495,7.593155914,7.275921069,7.1358002625,7.213429642,7.042236365,6.861351981,6.910146034,7.28819667,7.021817182,7.184101469,7.238463076,7.2591514295,7.14020925,6.930872286,7.440645318,7.236973092,7.3914333335,7.396985971,7.446309961,7.375149834,7.353203686,6.729747194,6.9813180115,6.8709766405,7.514181903,7.207321371,7.485433667,7.194146874
"TRINITY_DN32057_c0_g5_i5.m.31771",8.1192312445,8.3171169575,7.993700801,8.339330746,8.206329937,8.089052455,8.093152525,8.3371526645,8.408042348,8.171850141,8.1373689105,8.082346057,8.262128256,8.323451443,7.962957696,8.233439899,8.257903905,7.937035333,8.063408331,8.202193819,8.058401291,8.38763203,7.959292093,8.299602748,8.2474202015,7.895350227,8.3769717345,8.034539737,8.29857787,7.779738316,8.491246864,8.4506081325,7.924523408,8.295490389,7.902594953,8.02605021,7.51861252,8.229709744,8.202544508,7.993059357,7.6468444345,7.795560914,8.135215779,7.615371124,8.149483257,8.2753034015,8.249419083,8.097884944,8.018428743,8.185351045,7.94160861,7.7486382525,8.1337452135,7.7480705,8.149196204,8.104259699,7.948743381
"TRINITY_DN32060_c1_g5_i4.m.31786",1.6114403985,NA,1.611456708,NA,NA,NA,1.621897863,NA,1.795891314,NA,NA,NA,3.158730493,1.791790526,NA,1.492967462,1.875625047,NA,NA,1.612593825,NA,NA,NA,3.376777392,NA,2.607954981,NA,NA,NA,2.593868237,1.771403288,1.8053061405,2.708907308,NA,1.686999267,1.579642184,2.542662905,1.584410156,NA,2.73394161,3.5702113385,NA,NA,NA,1.834312737,1.7917772455,1.828327754,NA,NA,1.816260519,NA,NA,1.7384336535,1.687748473,NA,1.633007103,2.689624494
"TRINITY_DN32071_c0_g1_i1.m.31804",3.1373823855,3.2309322755,1.552418779,3.219967423,1.60390282,1.498388024,1.562846981,2.5173572705,1.736913203,2.629272741,3.6070819565,2.628015439,2.51475059,2.732787762,2.630610715,2.4339531,1.816627518,3.161637,3.675559496,3.553586943,2.540492779,2.808839729,3.226114456,2.732787039,2.7419969455,3.133894347,2.7058317695,2.646683452,3.292881429,2.534855852,2.712375763,2.7462803015,3.649891072,1.728659839,2.627957193,3.520640526,3.06860538,3.110357628,2.722435914,3.259883548,2.5111896835,2.64377386,3.202275255,2.529192012,1.775299844,1.7327437285,2.769323945,1.669795878,1.686056599,1.757224331,1.581263876,3.2142431925,1.6793864845,3.213678757,2.643784804,2.5739594,3.215576334
"TRINITY_DN32082_c0_g1_i1.m.31885",2.6829364195,4.0984135415,3.682933955,4.350495607,4.319370412,3.950837851,4.863307024,3.2328380535,2.867418209,4.344767342,4.0595235345,3.343491651,2.645252858,3.863313839,3.761130798,3.149445076,2.947134489,3.707192172,4.613439608,4.269069909,3.992942343,3.939360128,3.771679089,2.863304113,3.8725291265,4.001376209,3.8363440525,4.584570645,3.838438962,1.665371847,2.842907562,3.8768109125,3.365374382,3.444163392,4.080408374,3.651155386,3.614171617,3.240876552,3.437924216,4.390402844,3.9636326705,4.35926542,4.332790282,3.98162827,3.49079797,3.8632510985,3.484801711,3.385263007,3.816596964,3.887765516,3.71176186,3.3447711315,4.8099230675,4.081164255,2.774311173,3.289454461,2.761124705
"TRINITY_DN32085_c0_g2_i1.m.31850",NA,4.6107457605,1.709829706,3.792432093,2.761308379,NA,3.305254106,NA,NA,NA,1.7645046055,4.592786036,4.257124353,4.212142394,1.788027983,NA,NA,4.541451255,3.832990099,3.295975785,2.697917603,4.288197249,NA,4.475177165,4.8994304855,2.706353589,NA,NA,4.450299975,1.692271688,3.454766771,3.9037108125,NA,NA,NA,4.678057821,3.226035611,4.004741954,1.879873832,2.832352941,1.6685979205,4.123139014,2.774741243,2.686613223,1.932738351,4.2120842985,4.248671073,NA,1.843513532,3.499632223,NA,1.7866963195,NA,4.108066804,NA,NA,NA
"TRINITY_DN32088_c4_g1_i1.m.31966",NA,1.3082701735,1.214763951,1.29734299,NA,1.160724874,NA,2.7646572265,2.984184159,NA,2.2693959965,NA,3.177077383,1.39514183,2.292924738,2.096282831,2.478962974,NA,1.337906901,1.215926258,2.202833688,1.471149315,1.303490839,1.395109215,NA,2.211248487,2.3681422415,NA,2.955211814,2.197190947,2.374718872,1.4086075825,3.312216734,2.391010655,1.290299473,3.767933012,2.730933673,3.509654004,2.969732281,1.337257418,2.1735206405,NA,2.279629993,2.191516117,2.437651572,2.3950791515,3.016603453,1.332120444,2.348413869,1.41958096,2.243578698,1.2916267795,1.3417553515,NA,2.306118872,2.236308029,2.292946961
"TRINITY_DN32096_c0_g1_i1.m.31930",3.1057706285,3.6587495745,3.275694291,3.510290118,3.157242606,3.05173917,3.438142585,3.3926418415,3.612171402,3.50456183,3.7453924475,2.766330262,3.768534856,2.87110396,3.183962484,3.309244782,2.691905024,2.451943124,3.398847883,4.013824436,3.553285238,3.169558521,3.194504348,3.286136002,3.2953583615,3.272204975,3.4291019885,3.200053623,3.583194626,3.088203798,3.435660307,3.2996501855,3.525175503,3.089377153,2.76628135,3.243910383,3.844358998,3.663701151,3.275791311,3.035637018,3.5239654255,3.367066463,3.340594067,3.252460103,3.328671886,3.4560151975,3.492595749,3.22312168,3.561361531,3.117953988,1.71954246,3.5045689635,2.5546806635,3.351998528,3.367061258,3.586750755,2.768918669
"TRINITY_DN32107_c0_g3_i2.m.32016",1.0317435285,1.1253438955,1.031781174,2.114375871,1.083220614,0.977741136,NA,0.9966963915,NA,3.108631882,1.0863993545,2.107371274,NA,NA,2.109956077,NA,1.295943377,2.056024427,2.739870429,1.032963933,2.019854288,1.288181717,2.705465494,2.212128344,1.2213665845,NA,NA,1.126053869,2.187275075,NA,2.191718759,NA,1.129224691,2.208037844,2.107301532,NA,NA,NA,NA,NA,0.9905682005,1.123161913,NA,1.008553889,1.254650252,2.2120925475,1.248662913,2.14913698,1.165432855,1.236605608,NA,2.1086402865,1.1587842095,2.108058909,1.123127044,1.053315139,1.109973329
"TRINITY_DN32111_c0_g2_i1.m.32065",2.8865634895,4.5650829785,4.47153586,3.969163563,4.523008336,4.417506387,4.897015839,3.8515102735,4.071040681,3.963434153,3.9412308615,3.962158003,3.848894795,4.651908317,3.96476012,3.768118106,4.150777606,2.910831648,5.009717199,4.472701188,2.874645862,NA,NA,NA,4.6611242645,2.88308139,3.0399663525,NA,3.042074476,2.86900419,3.0465389,4.0804449605,3.984044447,NA,3.962110705,3.854794593,3.817801957,2.859554227,3.05660085,3.009074657,2.8453361395,3.977934543,3.951462127,3.863336254,NA,NA,NA,NA,NA,NA,NA,3.9634390105,NA,NA,NA,2.908130929,2.964755154
"TRINITY_DN32111_c0_g2_i4.m.32069",5.1557565305,5.2493070505,4.74072066,5.82331528,5.52916019,5.101731451,5.488130683,5.1206979795,5.925194065,4.817585157,5.7953837215,5.553274429,5.118081904,5.65805769,4.818909253,4.622269785,5.004924405,5.987366966,5.60083392,5.15692469,5.143835325,4.997145726,5.56642585,4.921090292,5.9303093275,5.474193244,4.3091607875,6.05739,5.311255741,5.138192035,4.900683807,5.3496291735,5.253229033,5.916977687,4.231304426,4.708937488,5.894345044,5.713693172,6.495707566,4.863226546,5.1145286295,6.054479741,5.542579749,4.717483415,5.700583144,3.3360800995,4.372659503,4.273115077,5.874382009,4.36058461,5.506514389,5.5545522435,5.2827464695,5.232055707,4.247120538,4.177314688,5.233947404
"TRINITY_DN32111_c0_g2_i7.m.32072",6.1295726105,7.0007302285,6.322218549,6.212169586,6.181048469,6.07554809,5.917627677,5.2871574095,6.09165457,6.206438899,5.9618442795,6.397808334,5.284543979,6.309946402,6.207764387,6.525693926,5.908349942,5.931435217,6.445366269,6.493311777,6.632226536,6.386000651,5.410959206,6.502590152,6.0967703635,5.318727155,6.0605841095,6.416495982,6.062679372,5.304652575,5.80411024,6.6860165155,6.004652913,6.305832865,6.56768832,5.290438969,4.838411684,5.617119834,6.492243239,6.252080226,5.8659505055,6.220939912,6.387112896,6.468908618,6.35247096,5.8244673035,5.861045998,5.761505144,6.040842673,6.527044358,5.936008752,5.3990834045,6.4492072825,6.205870608,5.998545916,5.665700945,5.722337603
"TRINITY_DN32113_c0_g1_i1.m.32123",NA,0.8017130745,1.708153581,NA,NA,NA,1.718597034,NA,2.477567637,0.785017317000001,1.7627946325,NA,NA,NA,0.786362822,NA,NA,NA,1.831295258,1.709292482,1.696241624,NA,2.381854884,NA,1.8977487425,0.704681713000001,2.4465056005,1.802437075,0.863618674,1.690597007,NA,1.9020229445,0.805588029000001,NA,0.783665332000001,0.676359616,NA,0.681114238,NA,NA,NA,1.799492447,0.773010535,NA,1.931036917,0.888431187500001,0.925003773,0.825485945,1.841801968,0.912993688000001,1.736982135,0.7850287855,0.8351096735,2.784444253,NA,NA,1.786322238
"TRINITY_DN32128_c0_g4_i1.m.32161",6.9817276365,7.2272798595,6.981728759,6.479361202,6.185205117,6.079705804,6.822249517,6.7767441005,7.166202367,7.348100529,7.1883944445,7.209320705,6.359089574,6.992176097,6.474956614,6.278312891,6.883361296,7.536497446,7.394381683,7.272402504,6.969807138,7.238156292,6.900543135,6.799528867,6.8087468095,6.97823707,6.7725617925,7.076005984,7.137227395,6.794237558,6.2936955,7.3276045225,6.716630511,6.98806206,7.057271974,6.587377358,NA,6.784777287,6.78918232,7.104235236,7.0925013105,7.073094201,7.461659045,6.958494078,7.204624525,6.7994781255,6.836056526,6.736517326,6.752820265,7.016628627,6.647986416,7.0585940955,7.2607197485,6.888100853,6.488130974,7.418319472,7.349425174
"TRINITY_DN32131_c0_g1_i4.m.32201",NA,3.7209232515,NA,5.294937046,5.486207805,NA,7.222787627,4.1772782895,5.133782711,6.026173697,6.1414731725,5.702968994,3.589698502,5.392715531,NA,4.09389007,5.89158163,5.821556881,4.750527939,6.435900597,7.259313755,5.691160154,6.175548991,4.807749998,7.1388957145,NA,6.2402123705,5.721657591,5.104807164,4.194777078,4.78734171,7.4062144805,NA,6.803637323,7.346778985,3.59559507,NA,2.600345332,5.797402615,7.273447282,NA,5.718745953,5.862197804,5.774069902,6.757165358,5.3926611535,5.429240439,7.066666338,5.930966053,4.417163188,6.563096987,6.5115994185,NA,6.951603427,6.178176385,4.233897885,5.512923196
"TRINITY_DN32131_c0_g1_i5.m.32204",4.6286592425,4.9852432895,6.007174128,NA,6.265098508,5.2527072,5.487104604,3.8566325885,4.813136003,5.843030395,6.6093232395,6.082762963,3.269058517,5.809034364,5.384923239,3.773244305,4.570939576,6.031427971,4.751806249,6.30790136,5.61674144,5.148123711,4.980433493,4.072065574,5.8182503965,NA,5.4601360965,5.722938141,4.047192191,5.459092699,4.051657721,5.8225356255,6.311096898,5.652916925,4.967237607,3.274958353,NA,2.279711566,4.798684011,4.751167094,NA,4.398101587,6.178982725,4.283496937,6.436520591,4.0720189195,3.523627337,4.424094565,5.89982681,4.511561402,4.335563123,4.7055261075,5.8931537265,5.552956855,5.857530642,4.328288956,5.84435601
"TRINITY_DN32131_c0_g1_i7.m.32209",5.6273792025,NA,2.627383586,NA,NA,NA,NA,NA,NA,3.704245602,4.6820430575,4.702966454,NA,4.392715531,NA,NA,NA,5.651634172,NA,6.087978747,2.615463022,4.468766754,4.301082976,NA,NA,NA,2.7807870515,4.721654854,NA,4.194777078,NA,2.8212510725,NA,4.388600284,NA,NA,NA,NA,NA,2.7498834,NA,2.718751004,5.499626648,NA,3.850272619,NA,NA,4.744737137,3.761046212,2.832207562,2.656206391,3.7042399945,4.7543644615,4.288639514,2.71873627,NA,3.705572714
"TRINITY_DN32141_c0_g3_i1.m.32021",4.6935764155,4.7871264945,5.234145198,3.316747367,4.870580815,4.765083549,3.829551618,2.7840556715,3.418620121,4.895974927,4.2888057735,4.631660756,4.366393978,4.414518731,4.482264841,3.11569094,4.305702172,4.42832736,4.357295014,4.235315424,4.392149437,4.075536,5.229777196,2.414510001,4.7456632915,3.230655291,1.3875366745,4.498346013,4.197002916,4.538506786,3.71603584,4.7499466195,4.331618641,4.732333131,4.8946501,4.524292843,3.487305247,4.37704527,3.726094624,3.678578189,4.0002715775,4.784942122,4.620965869,4.380836148,4.778969642,4.2218178885,4.036005582,4.521431714,4.537735332,4.760901758,4.432896643,4.6329418235,4.8205651255,4.769876618,3.64743485,3.577621928,4.897300037
"TRINITY_DN32150_c1_g1_i1.m.32265",3.5104214115,5.9258998125,6.597885536,6.177980192,6.146860068,6.263751112,6.32822379,5.4753620555,6.395335541,6.046720347,6.3724409965,5.170974427,6.280101394,5.498149653,5.910540864,7.092409501,5.944551667,6.441567374,6.093001369,6.318945502,5.66842642,6.673741163,5.921090876,6.391234013,6.5073662805,6.676855727,6.7512879785,5.926627854,5.250885295,6.399747242,6.577277911,6.1637270195,6.30833452,6.593570977,6.286405905,7.063604512,6.348544938,6.570859616,6.139877436,6.539819733,6.5566555405,6.6017892,6.382671205,6.072151222,6.192750399,6.2757040205,7.049249829,5.797707844,6.344525727,6.715247291,6.44614064,6.1722503795,6.4447663855,6.493609915,6.508678355,6.116938901,6.17357626
"TRINITY_DN32150_c1_g1_i2.m.32268",6.4173120075,5.9258998125,5.317777805,4.914943911,5.146858171,4.778326026,5.32822379,5.4753620555,6.395335541,6.046720347,4.8870121185,6.045443879,4.472745642,5.498149653,4.910543253,NA,5.944551667,5.342031061,6.093001369,4.511587979,5.083463919,NA,5.921090876,4.690790823,5.2849727655,5.966363181,5.4711790075,4.926627854,4.98784933,4.814786384,NA,4.7042964745,5.192857593,4.686679185,4.907893543,2.478649699,5.441654739,4.483398884,5.265410591,5.217890837,5.2765466035,2.601794678,2.575323288,5.294543929,4.318280577,2.6907395465,NA,5.212745344,4.966014879,NA,5.124214227,5.1722522785,4.9593381825,5.3940764,4.601790716,4.116938901,4.910540731
"TRINITY_DN32150_c2_g1_i1.m.32271",5.9164133835,5.4519683815,6.338241998,6.052449481,6.194165721,5.593900347,5.783902924,6.0114166485,5.92755759,5.724791215,5.9435959225,6.146726569,6.30056573,6.012724069,5.514613319,6.000778014,5.738098543,6.1669442,5.77107227,6.143857565,5.66842642,6.117348077,5.891943171,5.690793644,5.4224790735,5.885442855,6.2726345015,6.115662761,5.736311566,6.101666159,5.633861799,5.4267628575,6.263246741,5.791017931,5.549440311,6.496564204,5.901085817,6.370922862,5.88208133,5.737265276,5.8196889965,5.739291728,6.008275431,5.972615405,5.411390223,6.1237002695,5.449787191,5.949710138,5.845718565,5.852750815,5.861178981,5.9092155945,6.0159223595,6.072147496,6.137840776,5.636312851,6.476137663
"TRINITY_DN32165_c0_g1_i6.m.32332",3.0865374265,3.1800989015,2.501590192,NA,NA,NA,NA,1.4665260245,1.686043842,2.578443978,1.5562217665,3.577165337,3.048866075,3.266912781,1.579774162,NA,2.765777995,1.525818079,3.624730233,2.502753665,2.489671669,3.342964254,1.590318356,4.003875764,3.2761309195,3.083053528,3.2399393465,1.595881066,3.242048722,4.291369788,3.246505147,2.6954469015,1.599036692,2.677828727,2.577117782,2.469789627,3.754743707,2.474563962,3.256572608,1.624076717,1.4603384325,3.17790707,1.566493872,3.063300866,3.309436287,2.6819040745,3.718484547,4.203904221,3.220205495,3.291367304,2.530411108,2.5784465005,3.2135340485,3.162838829,1.59296535,NA,1.579750795
